,0,1,2,3
09:56.6,14.52393492,-6.393718994,-2.278182946,-25.01628027
10:06.2,10.48705969,0.622971073,10.84431505,-16.36939517
10:15.8,-5.781389571,-4.365228217,34.10563166,1.047791026
10:25.4,-10.48999631,-8.519658484,1.469812446,-16.7021204
10:35.0,-10.40005288,-0.634393979,-256.0588581,-18.41797605
10:44.6,-23.92803601,-1.057248632,24.3175092,5.818856224
10:54.2,-31.24880793,-7.512668438,3.49239881,-252.0016588
11:03.8,-26.22783114,-1.286471297,-272.0652676,-13.78075066
11:13.4,-32.13064007,252.9439342,6.479189587,9.558173557
11:23.0,-39.20196839,-253.9039286,4.186270789,13.73181359
11:32.6,-30.35093204,-1.263668604,-31.12587839,-4.8515016
11:42.2,-26.55063217,6.235326097,-12.73736321,10.09464351
11:51.8,-31.14188414,0.953946808,4.640061285,24.63075058
12:01.4,-21.29756002,-0.928765786,-29.3418107,4.617752755
12:11.0,-9.239328548,257.4189913,-26.45098129,6.334085643
12:20.6,-10.40503749,5.248166847,5.438659908,26.58686855
12:30.2,-3.223723517,-0.672211241,-16.67932866,11.12884623
12:39.9,12.62968479,5.921385567,-30.18918357,-1.005933055
12:49.5,14.35524819,7.454200374,6.367658087,18.78287831
12:59.1,15.81474016,-0.703325437,2.705047326,12.74249681
13:08.7,29.70907046,2.101024091,-23.30416743,-9.309064239
13:18.3,33.02113352,6.947819698,6.39231367,4.164008443
13:27.9,27.53325866,-0.919231255,21.95732321,9.610383774
13:37.5,34.61580171,-2.668414824,-9.010097199,-15.28734503
13:47.1,37.95844611,4.020678063,4.330388629,-11.91304547
13:56.7,26.92366686,-1.01320463,33.93678851,3.787519903
14:06.3,24.88080778,-6.709398052,7.134006563,-16.03443355
14:15.9,27.35064844,-0.07521287,-0.298749708,-23.43203525
14:25.5,264.3883684,-0.657349868,33.99861853,-2.040494859
14:35.1,4.319105178,-8.438773865,19.32669954,-10.47577351
14:44.7,5.755981083,-3.811761756,-6.725981643,-26.24385362
14:54.3,-4.385627818,0.30088996,21.74931211,-5.647319737
15:03.9,-18.62788864,-7.138662894,23.79218052,-0.12204148
15:13.5,-17.77423487,-255.8991564,-12.75169458,-19.53767453
15:23.1,-21.17489245,1.676659121,1.417722985,-6.153094182
15:32.7,-34.26727639,-3.156254803,19.84102342,11.42879683
15:42.3,-33.51746509,-5.746551226,-15.63098198,-5.946616327
15:51.9,-28.42580004,2.869774681,-19.71191484,-4.221643615
16:01.5,-35.93319942,2.050795587,259.8853281,19.68127767
16:11.1,-35.13515236,-3.662937254,-13.28419865,9.286690859
16:20.7,-22.9878192,3.306182283,-33.95269837,-1.496000218
16:30.3,-22.60675925,6.614449744,-1.931097706,21.08159634
16:39.9,-22.27464867,-0.600206953,-5.368431461,20.5929568
16:49.5,-7.158686511,2.471312157,-36.07563875,0.341391111
16:59.1,0.360000932,8.821528349,-11.27725208,14.52917399
17:08.7,-0.576457542,2.292707133,6.093045539,23.97728887
17:18.3,12.06255663,0.418505903,-25.33305448,0.477123284
17:27.9,23.56838613,7.870079212,-15.48562133,1.979175434
17:37.6,20.77171064,3.950425296,17.16129208,18.62376466
17:47.2,26.17952855,-2.203614487,-5.628411551,-0.713869401
17:56.8,37.35231621,4.058122969,-14.10878262,-12.11798141
18:06.4,282.861288,4.040584232,23.439005,6.970812956
18:16.0,28.82512451,-4.465496437,15.82886197,-1.970492685
18:25.6,35.89897371,-251.2104707,-8.794407288,-22.40039099
18:35.2,30.88419214,2.785230768,21.73423592,-6.40370868
18:44.8,18.68226507,-5.358987352,31.29881958,-1.877153713
18:54.4,19.64048257,-5.974273524,-2.237760182,-24.80660694
19:04.0,16.04801264,0.885985198,11.71379494,-16.51783322
19:13.6,-0.052656447,-4.317550213,35.34121143,0.273860201
19:23.2,-4.747666545,-8.535849133,3.101232483,-18.01544931
19:32.8,-255.0821591,-0.838266572,-253.747577,-19.95646691
19:42.4,-19.27658978,-1.449049472,26.86512252,3.91740023
19:52.0,-27.37209314,-7.989244282,5.982350086,-4.254800844
20:01.6,-23.41699442,-1.81070246,-19.33752781,-16.0348052
20:11.2,-30.54439894,2.297777244,9.238368209,7.345441637
20:20.8,-38.81416043,-254.6099665,6.496818804,11.47371682
20:30.4,-31.21874467,-1.939858698,-29.10041919,-6.88558871
20:40.0,-28.69851168,5.557826535,-260.9170057,8.505652456
20:49.6,-34.39974808,0.299937101,5.737891499,23.31414493
20:59.2,-25.47575817,-1.455853275,-28.88424221,3.701254365
21:08.8,-14.24401922,7.025085254,-26.32922669,6.062844326
21:18.4,-15.95163335,4.924278763,4.852111678,26.747402
21:28.0,-8.922188035,-0.801087769,-18.00926393,11.70588548
21:37.6,6.899077302,5.977858905,-31.7975343,0.191121108
21:47.2,8.917866289,7.628029109,4.372643264,20.41802667
21:56.8,11.0141782,-0.390446919,0.118143408,14.54225246
22:06.4,25.74092167,2.597264178,-25.96539099,-7.199321235
22:16.0,29.97144994,7.496412799,3.836502273,6.535578102
22:25.6,25.67912944,-0.319527378,19.20854079,11.89456655
22:35.3,34.04232229,-1.95643271,-11.57777597,-13.13634521
22:44.9,38.62020867,4.720894145,2.339612567,-9.750894362
22:54.5,28.79516306,-0.386485976,32.17610276,5.549552424
23:04.1,27.9769427,-6.085099672,5.735645085,-14.76089603
23:13.7,31.41482228,0.4903499,-0.892086708,-22.42373976
23:23.3,19.21631532,-0.256450388,33.99733291,-1.539846956
23:32.9,9.75206068,-8.143725273,19.68767502,-10.63445929
23:42.5,261.5204901,-3.616133106,-5.610749645,-26.80964165
23:52.1,1.287101793,0.303664054,23.46321703,-6.627666637
24:01.7,-13.13817827,-7.295067735,25.72896935,-1.654260007
24:11.3,-12.79334374,-6.157416031,-10.43214577,-21.38937
24:20.9,-16.99437525,1.25127089,4.193922277,-8.164899043
24:30.5,-31.0766833,-3.761759895,22.51400375,9.148949956
24:40.1,-31.40415343,-6.372343733,-13.10251026,-8.34018503
24:49.7,-27.56274105,2.225043893,-17.07847668,-6.407277045
24:59.3,-36.39171367,1.314840445,12.15663376,17.63063418
25:08.9,-36.78385395,-4.351736743,-11.60454071,7.377982638
25:18.5,-25.80106653,2.690904829,-32.55491785,-2.914613411
25:28.1,-26.53118327,6.040043391,-0.994604949,20.15074005
25:37.7,-26.97571641,-1.070827462,-5.279420659,19.96086196
25:47.3,-12.44981702,2.166195715,-36.51140251,0.281426219
25:56.9,-5.347758424,8.631633154,-12.07991254,265.1054405
26:06.5,-6.330783314,2.206883374,4.536715095,24.90036904
26:16.1,6.512040749,0.570363651,-27.39000214,1.802067037
26:25.7,268.476027,8.13136909,-17.65379364,3.843934293
26:35.3,16.37850126,4.321746855,14.59838462,20.71465745
26:44.9,22.79479103,-1.682602018,-8.483135799,1.420858908
26:54.5,35.05239147,4.703921946,-16.70171097,-9.715726264
27:04.1,31.7261111,4.686396992,20.97076027,9.283538035
27:13.7,29.00621332,-3.773259981,13.36959221,0.036923692
27:23.3,37.37371066,-0.471115976,-10.71731734,-20.52892291
27:33.0,33.47261567,3.42322294,20.43264835,-4.789763277
27:42.6,22.36857755,-4.785300162,30.26884006,-0.819740883
27:52.2,24.26268544,-5.466865277,-2.656359288,-24.20358297
28:01.8,21.24014774,1.284095834,12.13331635,-16.30379463
28:11.4,255.5726633,-4.127393806,36.17184193,-0.0897792
28:21.0,1.044400342,-8.46231867,4.362050011,-18.98720836
28:30.6,0.531796245,-0.906456252,-1.777446004,-21.21075517
28:40.2,-14.11107256,-1.702288714,29.17612778,2.246501428
28:49.8,-272.8190763,-8.36737124,8.357211659,-6.383396381
28:59.4,-19.78228156,-2.280776299,-16.58273944,-18.24960576
29:09.0,-28.0541108,1.669336564,12.0437196,5.121602293
29:18.6,-37.46894474,-5.306382451,8.960121163,9.081153098
29:28.2,-31.11238736,-2.603013155,-26.78018096,-9.083943542
29:37.8,-29.91996271,4.830218381,-8.758864068,6.697545147
29:47.4,-36.82591622,-0.399784239,7.225296852,21.67230313
29:57.0,-28.93488418,-2.029424445,-27.97046223,2.415822818
30:06.6,-18.65815713,6.53633063,-275.7522246,5.406184195
30:16.2,-21.10575133,4.514439386,4.728110979,26.57211306
30:25.8,-14.48173993,-1.050705322,-18.91442649,11.8568037
30:35.4,1.166124743,5.910877058,-33.01688917,1.004829206
30:45.0,3.208124358,7.657445226,2.685691479,21.73726679
30:54.6,5.715580185,-0.189210666,-2.186505835,16.05361477
31:04.2,21.11000217,2.979736767,-28.45972556,-5.255765001
31:13.8,26.10550205,7.946708567,1.327979475,8.807045641
31:23.4,22.91760152,0.250549046,16.42872433,14.11637268
31:33.0,282.5151925,-1.280907185,-14.28244024,-10.9017845
31:42.6,38.27855523,5.432232538,0.093853961,-7.440569057
31:52.2,29.7236141,0.294456853,30.10702215,7.52032478
32:01.8,30.19229299,-5.397423716,253.9424708,-13.15335841
32:11.4,34.71832982,1.14733216,-1.919816467,-21.08137377
32:21.0,23.42231616,0.251895571,33.48584972,-0.684353855
32:30.6,14.79138435,-7.763459134,19.55816789,-260.4075825
32:40.3,17.04379062,-3.291980106,-4.976586035,-26.97180562
32:49.9,7.00785599,0.405908659,24.80786213,-7.215324002
32:59.5,-7.401655031,-7.374307524,27.31048709,-2.876937579
33:09.1,-7.341735915,-6.334494266,-8.378575305,-22.99263031
33:18.7,-12.22390504,0.916112923,6.770734587,-9.982592971
33:28.3,-27.11430038,-4.240208104,25.11518599,6.993210055
33:37.9,-278.3643301,-6.904249054,-10.50308663,-10.72144009
33:47.5,-25.77243503,1.621891814,-14.30179069,-8.622886512
33:57.1,-35.84799577,0.578824591,14.65453959,15.43042508
34:06.7,-37.45803487,-5.045312087,-9.610155123,5.254100971
34:16.3,-27.71848662,2.060053111,-30.76070319,-4.639859309
34:25.9,-29.66484749,5.392991401,0.353587672,18.86523745
34:35.5,-31.03203016,-1.629593125,-4.752844807,18.96009831
34:45.1,-17.33809423,1.765495773,-36.43975177,-0.15895519
34:54.7,-10.81840906,8.342320885,-12.46269028,15.29489264
35:04.3,-12.08859689,2.021028882,3.372600761,25.43760091
35:13.9,0.831624315,0.591421405,-29.08529551,2.795094905
35:23.5,13.00221189,8.314868401,-19.54745699,5.445542571
35:33.1,11.44855731,4.587547507,262.2320584,272.5645546
35:42.7,18.65090569,-1.235917826,-11.25532456,3.413848212
35:52.3,31.91063904,5.266993925,-19.34465411,-7.404980423
36:01.9,279.6481161,5.292897538,18.39157769,11.66166485
36:11.5,28.23080222,-3.12167463,10.73989847,2.177611669
36:21.1,37.87537849,0.260946922,-12.92284963,-18.4516477
36:30.7,35.15542236,4.097528616,18.75559781,-2.869327355
36:40.3,25.25392147,-254.1890791,28.81288988,0.529188434
36:49.9,28.21192409,-254.8789279,-3.518733135,-23.26958493
36:59.5,25.96257613,1.729580551,12.08169786,-15.69239921
37:09.1,10.86483266,-3.822351018,36.57221688,-0.113064953
37:18.7,6.75139714,-258.2490213,5.219299591,-19.57451313
37:28.3,6.267470722,-0.84687866,-0.125704184,-22.1182488
37:38.0,-8.626889227,-1.886347223,31.20596679,0.874649562
37:47.6,-17.74859813,-8.67004588,10.53384328,-8.255726512
37:57.2,-15.44088176,-2.662833815,-13.97816485,-20.25807957
38:06.8,-24.71505987,1.144240446,14.89042587,2.975815572
38:16.4,-35.21656535,-5.930377248,11.52767226,6.693243278
38:26.0,-30.03396922,-253.2402819,-24.27197048,-11.37310799
38:35.6,-30.17526802,4.166139204,-6.318806421,4.667331722
38:45.2,-38.3100159,-1.138159204,9.06034749,19.77211846
38:54.8,-281.5497572,-2.655377175,-26.63090403,0.837068243
39:04.4,-22.39301837,5.9719764,-24.71074956,4.430405617
39:14.0,-25.76564799,3.997646075,255.0647937,25.95897913
39:23.6,-19.71058544,-1.397947749,-19.3570048,11.65703998
39:33.2,-4.475017876,5.716865008,-33.81463451,1.455327069
39:42.8,-2.607267519,7.566003152,1.367004682,22.68604322
39:52.4,0.148948066,-250.106592,-4.247749389,17.31891148
40:02.0,15.96887631,3.273166329,-30.73359754,-3.547531725
40:11.6,21.59009552,8.345244512,-1.046918766,10.94241791
40:21.2,19.33028145,0.721509555,13.62387618,16.27633986
40:30.8,30.04685697,-0.643173513,-17.07733456,-8.64324036
40:40.4,36.96207938,6.114020764,-2.383067393,-5.082789821
40:50.0,29.66910035,0.954062616,27.74726452,9.666028163
40:59.6,31.45190578,-4.690469584,1.814669978,-11.36970815
41:09.2,287.1753107,1.840466947,-253.3342477,-19.42433429
41:18.8,276.9115852,0.81068778,32.57417873,0.557185638
41:28.4,19.27523261,-7.257547419,18.9867198,-9.782457557
41:38.0,22.20763712,-2.896295208,-254.7792901,-26.74684582
41:47.6,12.55100445,0.646946457,25.7149922,-7.431505902
41:57.2,-1.64620955,-7.292553306,28.50032941,-3.750358094
42:06.8,-1.634493606,-256.3372909,-6.637414415,-24.30052144
42:16.4,-6.984724421,0.706268196,9.13749036,-11.50031816
42:26.0,-22.49150248,-4.616648885,27.59853275,4.981967311
42:35.7,-24.57258381,-7.369406957,-7.972906725,-12.98119977
42:45.3,-23.04804501,1.052868395,-11.47159262,-10.84889416
42:54.9,-34.34787248,-0.104384738,17.32887773,13.18783231
43:04.5,-287.1625072,-5.743376657,-7.381218877,252.9684573
43:14.1,-28.71552123,1.382535935,-28.63429641,-6.553955937
43:23.7,-31.90613528,4.68119863,2.094993743,267.2858907
43:33.3,-34.37262051,-252.2617976,-3.761580645,17.61722595
43:42.9,-271.5681485,1.272917163,-35.95541113,-0.984595961
43:52.5,-15.88945757,7.928715466,-12.34837082,15.0963615
44:02.1,-267.6046368,1.726982548,2.633000627,25.59855279
44:11.7,-4.877812107,0.487792974,-30.41824318,3.435284818
44:21.3,7.302275487,8.358438155,-21.12148544,6.668844041
44:30.9,6.040114884,4.748389132,10.10132698,274.1472151
44:40.5,13.90550406,-0.897881904,-13.84958177,5.236652781
44:50.1,27.95069365,5.757383007,-21.86295381,-255.2136562
44:59.7,26.67952614,5.813972777,15.77145486,14.02141495
45:09.3,26.47675145,-2.479990722,7.923240611,4.392229933
45:18.9,37.38250825,1.006239491,-15.3672109,-16.23463688
45:28.5,35.86986953,4.788719347,16.78482812,-0.778329648
45:38.1,27.22297897,-3.546315378,27.02296216,2.201052608
45:47.7,31.39006898,-4.225052723,-4.812623452,-21.97275982
45:57.3,30.06608755,2.286888685,11.58218253,-14.68167375
46:06.9,15.7602722,-3.426579387,36.4975125,0.288731564
46:16.5,12.26090919,-7.945518191,5.618388182,-19.73380354
46:26.1,12.02387322,-0.667535649,1.08793099,-22.64234662
46:35.7,-2.936278849,-1.906999478,32.88986231,-0.155671375
46:45.3,-12.29191372,-8.829741265,12.44971498,-9.869307414
46:54.9,-10.50217405,-2.936503377,-11.53352402,-22.10589803
47:04.5,-20.62511845,0.670339733,17.64504165,0.939052515
47:14.1,-32.06539329,-6.508764677,14.10497048,4.343090396
47:23.7,-28.00917493,-3.836589875,-21.64577652,-13.71897868
47:33.4,-29.44551619,3.481532466,-3.687660108,2.546435411
47:43.0,-38.83973266,-1.856057708,11.22175139,17.67674936
47:52.6,-33.27157788,-3.328688218,-24.96541573,-1.033977708
48:02.2,-25.31941916,5.357754759,-23.26385045,3.092028199
48:11.8,-29.72439037,3.399711597,5.851785727,25.00922996
48:21.4,-24.45679467,-1.854335722,-19.32956301,11.06531206
48:31.0,-9.815550639,5.447544923,-34.174321,1.499845466
48:40.6,-8.352139565,7.34296261,0.472814116,23.27651749
48:50.2,-5.594792113,-0.142252458,-5.927293895,18.23254323
48:59.8,10.46337531,3.427938911,-32.72339857,-2.13186031
49:09.4,16.54202994,8.601132075,-3.253518416,12.83503076
49:19.0,15.03819711,1.113201428,10.95952056,18.28921018
49:28.6,26.74619419,-250.10349,-19.87281425,-6.47609212
49:38.2,34.7235497,6.775012469,-4.870491127,-2.669631493
49:47.8,28.63060452,1.612647972,25.19366188,11.92711679
49:57.4,31.7852058,-3.96586289,-0.616375342,-9.32513506
50:07.0,38.68672489,2.567222325,-5.132959987,-17.5178932
50:16.6,29.60563888,1.440018001,31.22398552,2.112932755
50:26.2,23.04755025,-6.68459118,17.95839484,-8.810908537
50:35.8,26.85093617,-2.36918358,-5.033905927,-26.14516192
50:45.4,17.77992205,0.984409484,26.1619088,-7.232201064
50:55.0,3.993869267,-7.094338014,29.25269601,-4.232845111
51:04.6,4.15003232,-6.26346857,-5.262792233,-25.22982599
51:14.2,-1.404197589,0.613974291,11.20204283,-12.76372082
51:23.8,-17.38900019,-4.903814656,29.81019683,3.249320051
51:33.4,-20.06510783,-7.714391608,-5.557004737,-15.08422586
51:43.0,-19.51639429,0.572559363,-8.647223418,-12.99460917
51:52.6,-31.95650292,-0.733768316,20.06573601,10.89520769
52:02.2,-35.88347112,-6.417629477,-4.931612541,0.575780182
52:11.8,-28.72451499,0.703942891,-26.23828973,-8.679297241
52:21.4,-33.26397044,3.948620785,4.190416567,15.44571811
52:31.0,-36.85392748,-2.921433335,-2.416032609,15.9669084
52:40.7,-25.10346176,0.727043255,-34.98606956,-2.161210344
52:50.3,-20.38822259,7.423931209,-11.77318032,14.50227001
52:59.9,-22.78931444,1.309992006,2.363720643,25.37419958
53:09.5,-260.4259108,0.288144205,-31.31676307,253.6989805
53:19.1,1.500770752,8.295301948,-22.32882986,7.596033022
53:28.7,0.347145384,4.787251426,8.292576008,25.40266975
53:38.3,8.686717744,-0.683889877,-16.20587112,6.79438644
53:47.9,23.33266453,6.148408696,-24.30862112,-3.1791803
53:57.5,22.89370738,6.281174624,263.184691,16.27679908
54:07.1,23.81733925,-1.919540703,5.069551852,6.605421196
54:16.7,35.89978621,1.684204384,-17.97653058,-13.92329535
54:26.3,35.59398818,5.486605641,14.53952056,1.47851969
54:35.9,28.28676909,-2.868244107,24.86294056,4.07112779
54:45.5,33.67909321,-3.532581957,-6.508622849,-20.37767643
54:55.1,33.40782942,2.899401281,10.65632491,-13.34356574
55:04.7,20.07778083,-2.965861553,35.94031037,1.044074054
55:14.3,17.34172857,-7.508996496,5.552417136,-19.53900477
55:23.9,17.54860075,-0.36475974,1.888434878,-22.80442367
55:33.5,2.808600085,-1.840984879,34.18523492,-0.830837835
55:43.1,-6.55213265,-8.86556416,13.99954478,-11.1459305
55:52.7,-5.119403061,-3.089972627,-9.336367007,-23.66706674
56:02.3,-15.89746901,0.331492588,20.22040146,-0.898414947
56:11.9,-28.12822355,-6.997612798,16.62687615,2.117554593
56:21.5,-25.05666757,-4.382348827,-18.98062748,-16.0241507
56:31.1,-27.73510222,2.824721908,-0.863738784,0.310556061
56:40.7,-38.38770085,-2.590981381,13.57383552,15.42482957
56:50.3,-34.02824334,-4.003161716,-22.95414443,-3.135030276
56:59.9,-27.37220598,4.695668358,-21.42285102,1.459909649
57:09.5,-32.93336501,2.739986398,7.092571218,23.68583544
57:19.1,-28.56067552,-2.379652986,-18.85371285,10.06856807
57:28.7,-14.73728038,5.051535512,-284.0704944,1.161369175
57:38.4,-13.85715293,7.04688564,0.030970332,23.45393512
57:48.0,-11.31926768,-0.319554422,-257.1754906,18.7585604
57:57.6,4.772549354,3.484003978,-34.36569069,-1.042966793
58:07.2,11.06366371,8.778808489,-5.17214363,14.44687284
58:16.8,10.15047307,1.378118053,8.447320016,20.13171481
58:26.4,22.68837046,0.372645928,-22.57867931,-4.406367624
58:36.0,31.60385332,7.322938278,-7.43938406,-0.302291893
58:45.6,26.65456774,2.215849811,22.52097728,264.2333468
58:55.2,31.09844872,-3.264125669,-3.248440453,-7.185095162
59:04.8,39.24898416,3.28519902,-7.216051502,-15.38820151
59:14.4,31.35382156,2.113526008,29.50040687,3.930875082
59:24.0,26.034562,-6.070283625,16.49070792,-7.523537426
59:33.6,30.84507099,-1.775173513,-5.744954205,-25.15137983
59:43.2,22.55139528,1.4180765,26.13421086,-6.656272971
59:52.8,9.380605425,-6.840584373,29.62242003,-4.337384039
00:02.4,259.8550846,-6.040097329,-4.294058027,-25.82900136
00:12.0,4.310647831,0.633013731,12.91256962,-13.67053976
00:21.6,-11.88178117,-5.087171689,31.75420314,1.767173715
00:31.2,-15.04223564,-7.993502408,-3.315311738,-16.97619487
00:40.8,-15.28023408,0.165092684,-5.940702144,-14.98158645
00:50.4,-28.67371592,-1.300826918,22.7981389,8.682104023
01:00.0,-33.67102321,-7.019902317,-2.440569406,-251.8509499
01:09.6,-27.7456574,0.05821641,-23.64220458,-10.89545232
01:19.2,-33.61122858,3.242701564,6.558951692,13.43649858
01:28.8,-38.39705604,-3.642050418,-0.653599893,14.03530097
01:38.4,-27.81109813,0.091914223,-33.60428815,-3.67022369
01:48.0,-24.24208054,6.838229421,-10.77539439,13.52873833
01:57.6,-27.45689387,0.789815803,2.55313656,24.72092807
02:07.2,-15.69244289,-0.046425395,-31.75282814,3.554413039
02:16.8,-4.198606852,258.091417,-23.07822688,8.141553114
02:26.4,-5.446411792,4.679697367,6.817665991,26.33900156
02:36.1,3.152884511,-0.573976327,-268.2778113,8.071412034
02:45.7,18.2096858,6.437875347,-26.4762106,-1.386647173
02:55.3,18.42869951,6.652406879,10.72290229,18.35199635
03:04.9,20.354131,-1.412867753,2.224597562,8.728379897
03:14.5,33.5189299,2.330083008,-20.63922105,-11.63255074
03:24.1,34.3661132,6.13559713,12.07908205,3.880306207
03:33.7,278.3437092,-2.201338215,22.43521937,256.1417354
03:43.3,35.07007806,-2.805657536,-8.530185243,-18.54630696
03:52.9,35.91236329,3.573223402,9.31838422,-11.6743225
04:02.5,23.65496091,-2.382905101,34.9415963,2.184922216
04:12.1,21.89356121,-7.023391749,5.041565118,-18.95445554
04:21.7,22.73593977,0.027076974,2.231973387,-22.54942357
04:31.3,8.385401193,-1.645359482,35.0676802,-1.130570229
04:40.9,-0.739868789,-8.811739547,15.21071885,-12.08808704
04:50.5,0.542257831,-3.130038402,-7.473968441,-24.93111747
05:00.1,-10.72611008,0.078759587,22.57473694,-2.495611441
05:09.7,-23.56194106,-7.382889224,18.99925766,0.03189951
05:19.3,-21.35839236,-4.825462792,-16.3390699,-18.26886804
05:28.9,-25.15273982,2.241195915,1.984900581,-1.89900882
05:38.5,-36.96601075,-3.285626859,16.14125102,263.0968123
05:48.1,-33.80537996,-4.69211535,-20.70769673,-5.370135534
05:57.7,-28.47772394,4.012205871,-19.25192981,-0.402490324
06:07.3,-35.27671737,2.046930783,8.670377351,22.07670569
06:16.9,-31.93873236,-2.99331809,-17.93851082,8.762384826
06:26.5,-19.09446984,4.552907348,-33.484465,0.471887756
06:36.1,-18.98004089,6.610274192,0.005251642,23.25118617
06:45.7,-16.85037208,-0.592777655,-8.039376125,18.91656308
06:55.3,-0.961086984,3.423221005,-35.63460806,-0.32090367
07:04.9,5.354440316,8.794176797,-6.762481841,15.7248648
07:14.5,4.824052747,1.547011353,6.218036219,21.67009608
07:24.1,18.01670091,0.75521699,-25.14683511,-2.528871992
07:33.8,27.70894625,257.7949601,-9.954605834,1.952536716
07:43.4,23.78289042,2.714750213,19.79332266,16.51798238
07:53.0,29.46223532,-2.603247559,-6.013176131,-254.9702221
08:02.6,38.82922142,4.028136069,-9.535533143,-13.13351901
08:12.2,32.15253327,2.766681215,27.46057117,5.987754881
08:21.8,28.13620335,-5.384742474,14.65865384,-5.9111304
08:31.4,34.08909584,-1.122225038,-6.894447803,-23.83239753
08:41.0,26.68891452,1.933536611,25.67606586,-5.696987041
08:50.6,14.36390619,-6.434466031,29.44582211,-4.042849211
09:00.2,15.41646037,-5.728274755,-3.756673783,-276.0064396
09:09.8,10.03000803,0.778789854,14.20964867,-14.222387
09:19.4,-6.175968607,-5.138642693,33.37293685,0.625488795
09:29.0,-9.569071596,-8.144637379,-1.374696665,-18.60736091
09:38.6,-10.41462525,-0.086393904,-3.376357125,-16.7786457
09:48.2,-24.64847253,-1.774262174,25.48964789,6.575511654
09:57.8,-30.56254389,-7.588809075,0.133970705,-4.213942094
10:07.4,-25.81148532,-0.538734116,-270.9397571,-13.18011188
10:17.0,-32.96786606,2.527097973,9.14980957,11.27201466
10:26.6,-38.99728764,-4.356242369,1.375423334,11.89904027
10:36.2,-29.65493282,-0.540609959,-31.85098692,-5.429758804
10:45.8,-27.24703328,6.212758063,-9.332655825,12.21653698
10:55.4,-31.45520023,0.210301923,3.211527242,23.73394002
11:05.0,-20.46976621,-0.443985583,-31.71792869,3.001923968
11:14.6,-9.604334724,7.811622103,-23.394307,8.2595499
11:24.2,-11.19080042,4.492123838,5.797737462,26.88509876
11:33.8,-2.559325854,-0.56724728,-19.98733805,8.998028782
11:43.4,12.73012349,6.627580679,-28.40752109,0.141467001
11:53.0,13.38676693,6.90558016,8.442829752,20.2405514
12:02.6,16.14172093,-0.991867428,-0.536207025,10.7206248
12:12.2,30.27217248,2.887453005,-23.37165631,-9.355467365
12:21.8,32.20345398,6.738473583,9.574791926,256.2692852
12:31.4,27.42493526,-1.545264315,19.8052693,8.344417831
12:41.1,35.46876462,-2.061071112,-10.81863483,-16.48181703
12:50.7,37.52971494,4.261955555,7.623834219,-9.768255978
13:00.3,26.42566863,-1.794289126,33.53877285,3.631471994
13:09.9,25.75411851,-6.431735898,4.056622344,-18.00348409
13:19.5,27.41328839,0.529462413,2.082686547,-21.92182381
13:29.1,13.64850456,-1.337284666,35.46076035,-1.039715276
13:38.7,4.932856312,-8.604916398,15.98245193,-12.59629297
13:48.3,6.29323459,-3.048464345,-5.948693512,-275.8381972
13:57.9,-5.209143962,-0.055156736,24.62982263,-3.784324901
14:07.5,-18.43938742,-7.669637461,21.17996893,-1.783298884
14:17.1,-16.90309519,-5.204204483,-13.82861664,-20.32712345
14:26.7,-21.7202847,1.718986171,4.842977803,-4.012200265
14:36.3,-34.60422335,-3.929147262,18.77677238,10.74616835
14:45.9,-32.62246492,-5.319977802,-18.23921424,-7.734851311
14:55.5,-28.59753761,3.337986981,-16.82627412,-2.44586798
15:05.1,-36.68319661,1.302999514,10.65210852,20.19817415
15:14.7,-34.47540641,-3.641947725,-16.62662936,7.100188073
15:24.3,-22.72542168,3.993782539,-32.46109405,-0.639692108
15:33.9,-23.55473882,6.108154203,0.479443517,22.66523412
15:43.5,-22.04647415,-0.961163169,-8.417220654,18.6443042
15:53.1,-6.546852717,3.204457132,-36.45870725,0.042974626
16:02.7,-0.471776645,258.7251251,-7.977253159,16.67264756
16:12.3,-0.820491168,1.587614948,4.277668822,22.89787807
16:21.9,12.81526321,1.004422587,-27.46927672,-0.902825213
16:31.5,23.11025376,8.172361488,-12.31852468,4.046777215
16:41.1,20.10531208,3.189170235,17.10858443,18.70660021
16:50.7,26.89281591,-2.017400326,-8.839641598,-2.753595703
17:00.3,37.43670607,4.720889588,-12.02322411,-10.7850909
17:09.9,31.98348041,3.433799824,25.17135541,8.20226261
17:19.5,29.28901669,-4.689812533,12.50425408,-4.0748445
17:29.2,36.4800048,-0.415726751,-8.434677524,-22.2101099
17:38.8,30.09739867,2.513175793,24.74761519,-4.404876719
17:48.4,18.73810637,-5.941635684,278.8853014,-3.366267268
17:58.0,20.55337144,-255.314406,-3.709091924,-25.78415925
18:07.6,15.57066147,1.051427011,15.08882382,-14.35755846
18:17.2,-0.439151501,-5.067618304,34.60617692,-0.163177428
18:26.8,-3.844992343,-8.213467818,0.264088086,-19.9035877
18:36.4,-5.134253522,-0.303573206,-1.057436525,-18.3192303
18:46.0,-19.98960907,-2.145198878,27.99375351,4.671397878
18:55.6,-26.68752852,-8.043225729,2.642551371,-6.484814549
19:05.2,-22.99242889,-1.082273207,-18.16129662,-15.4127184
19:14.8,-31.37336858,1.856401475,11.89409293,9.055294235
19:24.4,-38.60262369,-5.092594352,3.668995718,9.615536933
19:34.0,-30.51044127,-1.226991263,-29.78134714,-7.453712273
19:43.6,-29.40515563,5.52763903,-7.509448064,10.6553241
